02:33:42.604 - FFMPEG found
02:33:42.604 - Python 3.6+ found
02:33:42.647 - Numpy found
02:33:42.668 - OpenCV-Python found
02:33:42.681 - Pillow found
02:33:42.934 - SSIM found
02:33:42.938 - Processing frames from video /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/video/1.mp4 to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1
02:33:42.938 - ['ffprobe', '/sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/video/1.mp4']
02:33:42.944 - Finding Video Viewport...
02:33:42.944 - Using frame 0
02:33:43.007 - STREAM b'IHDR' 16 13
02:33:43.007 - STREAM b'pHYs' 41 9
02:33:43.007 - STREAM b'IDAT' 62 4096
02:33:43.007 - /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1/viewport.png is 1366x708
02:33:43.007 - Finding the viewport for /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1/viewport.png
02:33:43.007 - STREAM b'IHDR' 16 13
02:33:43.007 - STREAM b'pHYs' 41 9
02:33:43.007 - STREAM b'IDAT' 62 4096
02:33:43.012 - Viewport left edge is 0
02:33:43.012 - Viewport right edge is 1363
02:33:43.012 - Viewport top edge is 88
02:33:43.012 - Viewport bottom edge is 704
02:33:43.023 - Extracting frames from /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/video/1.mp4 to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1
02:33:43.025 - ffmpeg -v debug -i /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/video/1.mp4 -vsync 0 -vf crop=1363:616:0:88,scale=iw*min(400/iw\,400/ih):ih*min(400/iw\,400/ih),mpdecimate=0:64:640:0.001 /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1/img-%d.png
02:33:43.192 - Renaming /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1/img-1.png to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1/video-000000.png
02:33:43.193 - Renaming /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1/img-2.png to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1/video-000900.png
02:33:43.193 - Renaming /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1/img-3.png to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1/video-001366.png
02:33:43.193 - Renaming /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1/img-4.png to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1/video-001400.png
02:33:43.193 - Renaming /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1/img-5.png to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1/video-001433.png
02:33:43.193 - Renaming /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1/img-6.png to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/search/query-95721417/data/filmstrip/1/video-001466.png
