02:37:03.461 - FFMPEG found
02:37:03.462 - Python 3.6+ found
02:37:03.507 - Numpy found
02:37:03.529 - OpenCV-Python found
02:37:03.542 - Pillow found
02:37:03.801 - SSIM found
02:37:03.805 - Processing frames from video /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/video/2.mp4 to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2
02:37:03.805 - ['ffprobe', '/sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/video/2.mp4']
02:37:03.812 - Finding Video Viewport...
02:37:03.812 - Using frame 0
02:37:03.876 - STREAM b'IHDR' 16 13
02:37:03.876 - STREAM b'pHYs' 41 9
02:37:03.876 - STREAM b'IDAT' 62 4096
02:37:03.876 - /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/viewport.png is 1366x708
02:37:03.876 - Finding the viewport for /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/viewport.png
02:37:03.876 - STREAM b'IHDR' 16 13
02:37:03.876 - STREAM b'pHYs' 41 9
02:37:03.876 - STREAM b'IDAT' 62 4096
02:37:03.881 - Viewport left edge is 0
02:37:03.882 - Viewport right edge is 1363
02:37:03.882 - Viewport top edge is 88
02:37:03.882 - Viewport bottom edge is 704
02:37:03.892 - Extracting frames from /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/video/2.mp4 to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2
02:37:03.894 - ffmpeg -v debug -i /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/video/2.mp4 -vsync 0 -vf crop=1363:616:0:88,scale=iw*min(400/iw\,400/ih):ih*min(400/iw\,400/ih),mpdecimate=0:64:640:0.001 /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/img-%d.png
02:37:04.066 - Renaming /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/img-1.png to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/video-000000.png
02:37:04.067 - Renaming /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/img-2.png to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/video-000900.png
02:37:04.067 - Renaming /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/img-3.png to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/video-002166.png
02:37:04.067 - Renaming /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/img-4.png to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/video-002200.png
02:37:04.067 - Renaming /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/img-5.png to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/video-002233.png
02:37:04.067 - Renaming /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/img-6.png to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/video-002266.png
02:37:04.067 - Renaming /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/img-7.png to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/video-002300.png
02:37:04.067 - Renaming /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/img-8.png to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/video-002333.png
02:37:04.067 - Renaming /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/img-9.png to /sitespeed.io/20251114_212547/pages/www_semanticscholar_org/paper/Particle-creation-by-black-holes-Hawking/6b9d83c086ea962b6e7ef5caaaf2c241a4d47ff8/data/filmstrip/2/video-002400.png
